gene	GSM2611337
SSPN	7.00
OSER1	12.19
FGF3	0.00
WNT1	2.32
UGT2A2	0.00
WAC	13.43
OR14C36	0.00
MAEL	0.00
PARL	9.31
ZBTB18	10.29
BAZ1B	12.88
FOXR1	4.95
FOXP4	11.71
TBX18	5.73
KCNJ2	10.57
MTHFSD	9.64
MARC2	11.95
PLXNB1	13.08
STK11	11.99
OR52N2	0.00
SPON2	12.08
TIMM9	7.73
FAM193A	11.78
MYL6B	4.70
IRF8	11.15
KLK10	1.58
TRIM28	13.67
ATP8B4	8.06
OR6B2	0.00
SLITRK6	6.51
SLITRK3	4.70
RALYL	0.00
UNC79	5.98
SLC25A16	9.48
AMIGO2	8.73
TICAM1	9.71
EVL	10.32
CLEC1B	3.81
BCL2L1	11.40
LIN9	8.22
SCN4B	7.55
EBP	9.80
DIPK2A	11.53
MYCBPAP	5.13
UNC45A	14.00
RPL18	14.61
CEP68	10.36
TVP23B	10.14
MRAS	8.58
SPATA16	0.00
PDLIM5	15.02
ABHD8	8.49
CTSB	13.64
IFRD1	15.31
STAR	7.81
NRL	3.58
RRP9	11.24
COL10A1	4.39
B3GLCT	8.76
IQCE	8.81
MUC6	5.73
CA8	8.42
UTP14C	11.19
GNA13	12.80
CMTM7	8.80
PCDH18	10.16
G6PC2	6.02
RNF186	6.88
TLR2	9.34
DCAF7	11.56
ZCCHC7	11.22
GJA10	2.81
LYPD4	0.00
KCNK5	10.79
CDKL3	7.97
GNA12	11.51
KCNQ2	5.78
KIAA1109	13.42
MEMO1	9.68
CLEC12B	1.00
TCP1	13.24
SPTBN5	6.86
ZNF608	8.08
AHCY	6.04
OR6B3	0.00
ARID2	12.63
MLXIP	11.93
HTRA3	5.09
LRIG1	12.80
MAGEB1	3.17
OR1B1	0.00
TOX3	8.71
LAMC2	16.95
WISP3	1.00
CCDC85A	3.70
MRPL10	10.20
RASAL3	9.13
SHPK	8.38
CUL4B	10.72
ACOT9	11.50
TAF7	10.76
CCDC90B	8.29
TMEM170B	9.90
MEP1A	1.58
FAM13B	11.40
SLC35F5	10.55
LSM1	9.53
TTC34	3.70
DAG1	12.99
TSPAN31	11.27
WNT2	6.63
RBFOX2	11.96
GLIS1	5.32
HYAL1	10.26
NT5DC3	12.02
ATP6V0D1	11.29
TRAF3IP1	8.59
NXPH2	0.00
NAV3	7.15
MIEF1	10.72
PSME2	10.12
A1CF	0.00
GLIPR2	8.20
GNAT1	6.87
EIF4G3	12.44
GSTA5	4.75
HYAL2	10.20
PAH	0.00
CCKAR	4.64
FSTL4	2.00
LGALSL	10.47
NME5	4.25
CLEC18B	3.81
SMPD2	9.58
CACNG2	3.81
MAP4K4	13.89
C14orf39	5.17
HSD17B13	4.52
MBD5	10.10
TMEM74	0.00
FAM192A	10.00
GRWD1	11.02
BRS3	0.00
SFXN5	8.64
SCP2D1	0.00
EML5	9.85
PRICKLE3	9.61
MTX2	9.29
MORF4L2	13.66
CSN3	4.52
EIF4EBP3	4.25
PTF1A	0.00
CYYR1	4.81
MMP27	3.46
LGMN	10.57
NR3C2	9.29
VSTM5	5.13
CHD1L	9.06
OPA3	11.25
PCDHGA7	6.69
KIR3DL3	0.00
NIFK	11.61
CMPK1	10.65
TMEM245	11.58
BRINP1	2.58
EXPH5	8.17
CIPC	10.39
ZNF334	7.52
TOMM40	11.45
LDB2	6.23
TAP1	10.16
ANKRD37	5.75
VAMP4	9.16
SPAG7	10.63
ABCC2	4.32
RRNAD1	9.58
ORAI3	9.34
ODF2L	8.53
LIPN	0.00
RAC1	14.40
DENR	11.29
ARID1B	13.48
WEE2	2.32
PROB1	8.34
SAPCD2	4.70
SESN1	11.52
SLAMF8	5.64
SKIV2L	11.39
COX6B2	6.23
CEP104	9.79
PDIA5	6.30
ERF	12.86
COMMD5	7.94
CD300A	7.88
TTC39A	10.19
GNPTAB	10.72
PDGFD	7.89
PTPRS	14.33
RPL8	15.09
BGLAP	11.95
CDC20	7.01
ZIK1	5.36
SSX4B	0.00
RFWD3	11.11
DLAT	10.76
LSM10	7.06
NHLH1	1.58
DTD1	8.63
HSD17B1	2.58
NSMAF	10.53
OR10A4	0.00
GABRB1	5.93
SYNPR	4.17
PKMYT1	8.14
TMEM213	2.00
LLGL1	10.83
GEMIN2	7.57
RAB11B	12.15
UNCX	5.04
SMIM24	7.20
CSTF3	10.25
HTR2C	0.00
GRB7	9.88
GSTP1	13.27
ZNF879	4.52
COL6A2	9.52
MAPK11	6.79
HAL	6.38
CCDC113	0.00
SLC25A30	9.68
EML1	10.53
CAPS2	7.25
LPAR1	7.61
SRPRB	10.83
LRRC3	7.97
WDR25	7.59
BIK	7.83
ZMAT3	8.74
AES	13.06
QRFPR	1.58
UBXN11	7.04
DOC2A	2.81
PABPN1L	2.00
SNX25	9.04
TRPM1	4.17
CREB3L1	9.10
PPP1CA	12.97
SCARA5	5.39
TREX2	5.36
WDR35	9.20
ZNF605	8.01
C10orf120	2.00
ADAD1	1.00
TNFAIP6	6.46
TBX10	3.00
ATP6V1G1	10.78
UMODL1	0.00
MAF1	10.42
HOXA3	6.86
ADAT3	7.96
MAN1A2	12.31
MAP2K3	13.49
HIST1H3C	7.97
ADM2	5.61
TTBK1	4.46
MYO1H	4.86
SHCBP1L	4.86
PLBD1	9.28
EIF2S3	13.12
FOXD2	5.04
RPL39	12.22
RPLP2	14.08
OVCH2	0.00
PREX1	12.26
GTPBP4	12.40
ZBED5	6.60
FSD1	4.64
PACRG	4.25
KCNJ6	0.00
BOK	9.26
TNKS	11.70
TMEM65	11.86
MPDU1	10.16
CNDP2	9.52
ERMP1	12.06
SOX7	8.29
ERCC1	11.00
KIF3A	9.04
IL1RAPL2	4.32
UBA2	12.00
FAM83C	6.55
CDH15	3.58
PTGIR	6.54
RAB24	10.06
LRFN1	7.13
C9orf3	11.31
LRRK1	11.18
MTHFD2	11.76
LMOD1	8.74
MCM3AP	10.37
SLC4A9	4.86
KRT83	7.52
NKD2	7.71
UTS2	0.00
GFOD2	8.90
RGS18	2.32
PCDHB8	6.02
ACTN1	14.78
MYL2	3.32
BAIAP2L2	4.32
ALDH1A1	14.35
ERC2	4.86
RGS10	8.54
OR4F6	0.00
GCAT	8.60
TMPRSS6	6.60
ZNF628	8.88
COQ4	8.31
OXT	3.81
ZNF784	5.98
TMEM159	10.15
CDC73	10.96
POPDC2	5.25
C2orf70	2.00
CHCHD5	8.67
CLTC	15.17
POT1	8.47
TMPRSS12	0.00
KDELR2	12.37
LHX8	0.00
OR4D1	0.00
ENPP2	7.32
PRAF2	8.60
FPGS	10.23
SMPD5	5.09
AAAS	8.54
TNFRSF21	13.32
NRSN1	0.00
CASC3	11.76
TJP2	15.32
ABCC9	9.98
AKAP8	11.82
NUBP2	9.42
GYS1	9.60
CYB561D2	7.63
DNAJC27	9.52
YPEL3	9.81
CDH18	2.00
OR2AG2	2.00
LGI3	4.81
NOL4	3.91
ITGB1BP2	4.00
PDXDC1	12.30
TSTD2	10.16
CDK20	6.29
DDIT4L	4.39
GAPDH	13.65
SLITRK5	3.46
TMEM156	6.55
NFE2L2	14.30
YEATS4	9.45
KTI12	10.02
C19orf44	7.34
TAZ	10.18
UBE2Z	12.63
CIDEC	2.32
CDK5RAP3	10.14
MTERF2	6.07
CD37	8.27
CD300C	3.70
DARS	11.40
FMN2	3.81
PCID2	9.80
LSS	10.38
FOXA3	3.81
CTNNA1	15.24
KDF1	10.34
ERVFRD-1	5.36
AKR1C4	0.00
CCDC125	8.03
SPTSSB	6.94
SLC25A36	12.16
TMEM151B	6.29
MAP3K3	11.40
MUC3A	3.32
SLC12A3	1.58
RAB1B	11.75
CBY1	8.02
CMAS	10.32
LCMT1	9.88
NOXRED1	4.00
PARP10	9.75
PAIP1	11.75
ANAPC4	10.30
ATXN1L	11.55
GP2	1.58
RARS	11.95
TAAR8	0.00
BCL2	10.86
CRELD1	8.29
ING3	10.41
EXOC8	10.25
MRPL48	9.64
MS4A3	2.00
PABPC1	14.91
AFAP1L2	11.85
DAO	1.58
QRFP	5.78
E2F3	8.68
PIH1D1	9.11
SYT2	5.75
MLEC	12.88
LRRIQ3	5.58
AOC2	8.36
RINL	8.63
NSG2	3.58
EFHD2	14.64
MAN1C1	11.43
MIOS	9.71
BTF3L4	10.78
TRNP1	6.85
EFCAB2	7.04
RAVER2	9.77
TAF1D	11.54
SERTAD1	12.88
ABHD17B	9.89
PRG2	0.00
UBE2J1	13.01
C16orf89	0.00
CHAC2	5.95
PPIB	13.81
PXYLP1	9.53
PCNA	12.74
NOTCH1	14.36
PFKP	12.26
BAIAP2L1	9.92
EIF3K	12.14
RGS16	13.04
KIF5B	13.84
NOP9	10.03
TSHZ3	8.22
SH3RF1	12.90
NPHS2	1.58
NCOA2	12.11
XKR6	7.03
PPP5C	11.39
RBMS1	13.40
ARL6IP6	9.34
RABL2A	7.48
GRINA	11.57
TTC22	6.27
MYH3	2.00
MTA1	12.29
TSSK1B	5.04
PAXBP1	11.94
ZNF317	10.23
RNF220	10.68
NUAK1	11.10
OR2W3	0.00
CORO7-PAM16	9.97
AMY2B	5.09
MAP3K2	12.03
MARCH8	10.92
COA7	7.92
SPDYE18	1.00
TEX30	8.89
RABEPK	10.03
DNAJC22	2.32
HPCA	3.17
PEX11A	7.02
PAK4	10.82
CREB3L2	11.82
NUGGC	1.00
C1orf226	7.12
ADAM7	3.32
KRTCAP2	10.54
CCNYL1	10.32
SNX9	11.36
PPARA	7.81
MEF2A	12.92
BLOC1S1	9.04
EIF3G	12.49
UFL1	11.02
PRR36	4.17
SUMO1	11.71
TMCC2	8.58
TEX261	10.35
CYB561	10.14
C11orf94	6.23
CD164	13.90
CSTA	6.17
WDR59	9.86
SLC22A3	3.58
TRIQK	7.07
METTL8	7.91
DCAF8	12.35
SGF29	8.61
CEP170B	14.14
OR13C8	0.00
PCDHA13	2.58
FAM49A	8.48
LRP6	12.82
GRPR	3.32
DDO	4.32
SPIRE1	10.93
EDEM1	12.82
MYH14	10.00
FKBP14	6.55
DGKK	1.58
IQCD	3.91
CMKLR1	6.36
OPA1	11.27
PIEZO2	11.34
C19orf70	9.88
DTX4	11.99
PTAFR	6.70
DOCK7	11.84
OR13D1	1.00
GABPB1	11.30
SAMD5	6.04
C5AR1	5.46
GALNT3	12.32
FXR1	12.52
OR1N1	0.00
MCM2	9.44
ARHGAP5	12.82
ALPK2	6.51
EEF1AKMT1	8.13
DSCC1	6.23
KEL	5.17
RXFP4	3.32
CHD6	13.26
ITM2B	15.76
DMRTA1	7.48
NFX1	12.41
RGR	0.00
RAB29	7.33
USP2	9.67
AKAP14	3.17
COMMD1	9.34
SGPL1	12.47
IL20	0.00
PNRC2	11.55
PEAR1	10.10
CDIPT	11.08
OR2A42	0.00
CELF2	11.03
C5orf30	10.40
DEAF1	9.94
SMC2	8.70
EGR3	10.40
SEMA3G	3.32
SRGAP1	6.15
CENPU	5.46
RANBP6	8.99
MTSS1	9.45
BMP2	10.90
RBM22	11.93
RERE	11.90
MT-ND2	13.52
PPIA	14.98
KLK12	0.00
PUM3	11.50
SCN11A	2.58
TWSG1	12.49
POR	15.88
SLC38A11	6.19
KLK9	4.09
TPPP	10.99
TDRP	8.12
RGS20	5.81
PGF	10.69
TBC1D23	10.70
P2RX2	8.34
TMEM179	3.17
TMEM38A	8.41
ZNF646	11.34
PCF11	13.71
IGSF9B	8.05
SMN1	9.45
SCML4	7.54
TNPO2	12.02
MRPL15	9.18
CORO1A	10.46
UAP1L1	9.41
CHST3	7.34
TGS1	9.55
CD4	7.00
PFDN2	9.63
OR5H2	0.00
GP1BA	6.44
SF3B5	9.59
DDX51	9.64
CD3G	10.32
SLC38A4	5.83
RSPH10B2	4.58
HHIPL1	5.32
ZBTB6	9.68
TMEM247	0.00
PKIA	8.03
ALK	2.00
RHOD	9.05
EPHA8	2.81
KCNA3	6.21
TMEM64	12.31
FAM160B2	9.95
CLK4	11.74
FBXW8	11.73
GPRC5D	0.00
SPIRE2	5.39
BTBD17	0.00
PIP5K1A	11.44
PPP1R14B	10.81
COMMD3	10.01
CLDN2	1.00
KIAA1324L	5.36
STT3B	13.20
RBM44	3.70
RSPO4	0.00
DGKE	9.54
LRRN4CL	6.86
MFSD12	9.18
CRACR2B	10.02
CTNND2	7.18
FPR2	0.00
TAF5	8.85
NUP98	14.13
CFAP161	1.00
COPE	11.52
FUCA2	11.13
PPM1K	9.80
NOM1	11.15
TMEFF1	8.38
TIMM13	9.23
SH2B2	8.60
FBXO5	7.00
MRPL40	9.09
FAM168B	13.08
ATG4A	9.04
LNX1	9.20
PRDM13	0.00
SCN8A	5.46
MMD	9.96
ATP6V0A1	10.45
TP53BP2	13.00
APBB1	7.48
SPG7	10.62
KIN	9.59
EXOC6B	11.32
MOCS3	8.52
ADGRB1	13.16
RNF144B	10.49
ANO1	14.14
WIPF2	11.12
DCUN1D1	11.55
PIAS3	9.13
BRD2	15.57
AP5M1	9.64
RNF149	12.71
ARID4A	11.58
TRAPPC6B	9.99
ANKRD34B	2.00
KCTD1	9.87
FAM102B	11.84
MORC3	11.02
PKD1	12.04
TRIML1	6.69
PDZD9	4.00
CCR4	5.52
PTGS1	11.47
NPC2	12.11
CDYL2	8.29
ZNF580	6.58
SLC25A12	10.42
CDC42BPA	11.93
ARL14EPL	2.58
CWC25	11.16
DUOXA2	5.17
OR8D1	0.00
RNF181	10.74
GPR88	4.70
PLP2	12.18
PCP4	9.16
RTKN2	2.81
PIRT	7.67
BAHD1	11.03
CEP89	8.19
STEAP2	10.19
MAPK8IP3	12.00
BUB3	11.10
IGF2BP3	6.41
WBP11	11.60
NRM	7.61
DNAJA3	10.60
SPOCD1	2.58
ROR1	10.26
METTL25	8.08
VGF	3.58
HMX3	1.00
MYOC	4.17
THPO	2.00
BRMS1	9.80
PCDHGA9	6.83
JAZF1	6.58
ANKMY1	4.75
MIS18A	7.58
TBC1D1	12.08
ADHFE1	9.24
ITM2A	7.00
PTPRG	12.66
SAP130	11.30
PRKCG	7.41
SLC33A1	10.31
COL6A5	6.11
VTI1B	10.98
TNR	6.36
RAG2	6.17
DCAF5	11.33
KNSTRN	6.52
DENND4A	12.60
ACER3	11.86
SCD	13.03
ZNF546	7.51
ZNF366	5.52
FKBP3	9.90
H2AFB2	0.00
SNX30	8.64
LRAT	3.81
CLPX	10.79
CTSK	5.95
APOO	8.38
BRI3	9.33
CD99L2	10.62
ATP1A4	3.17
GPRIN3	7.72
SLC14A2	3.00
FXYD5	10.90
METTL6	9.69
SCN9A	2.58
TMEM238	8.95
CCT4	12.99
RCN1	12.50
SEPT7	12.94
P2RX6	6.86
RASAL1	4.58
USP8	12.03
PTGES2	9.58
COIL	8.11
IL1F10	0.00
SEC31B	8.20
TNFRSF14	6.25
ERC1	11.89
C11orf80	4.58
VSIG10L	6.41
GFRAL	2.00
CCDC185	0.00
BICD1	10.49
HBB	13.45
ERICH6B	0.00
NECAB1	5.88
NTM	5.43
LMAN2	12.93
OR13F1	0.00
TMPRSS11A	5.49
COL5A3	9.49
MPHOSPH8	10.06
RIBC2	0.00
ARPC3	12.70
VPREB1	2.58
STUB1	11.35
PENK	9.49
NFIB	13.75
OR2B11	2.32
EPHA2	15.32
COL19A1	4.17
CHMP7	10.34
PDE10A	5.67
GRN	12.00
SLC25A3	14.03
SLC35E4	10.45
CFAP221	1.00
PBX2	9.92
BNC2	8.62
CISD3	7.14
UCHL1	5.98
RPS13	13.49
ETHE1	10.70
MRPL53	8.37
SRGAP3	8.59
KIF12	1.00
LSAMP	6.02
WDR78	7.70
TTC38	10.04
PQLC1	13.21
PPARGC1A	9.22
SULT1B1	1.58
ABCA6	5.21
ALDH7A1	11.38
ARMCX5	8.50
CST3	13.94
FBRS	11.53
PRRC2B	13.78
GLRA4	3.17
PON1	1.00
MPG	8.95
EFNA3	6.98
TAL1	5.46
AHCYL1	12.17
ARNTL	11.03
FAM124A	6.86
IL12A	1.58
KRT72	0.00
TP53RK	9.66
LIG3	11.15
THOC5	10.27
FAM149A	9.63
FLRT1	7.85
GRIA3	8.90
EFCAB3	0.00
EIF2B4	9.90
SH3BGRL3	10.53
ATP6V1A	12.30
ZNF474	0.00
PSMC5	11.44
ATF7	11.34
HMGN1	12.39
FIGNL2	5.95
NEUROD4	0.00
AMDHD1	4.58
APC2	8.10
MRPS23	9.58
STK38	10.49
NR4A1	16.29
IFT22	8.09
ZDHHC8	11.15
EEF2KMT	9.32
CORO2A	12.79
LPAR2	7.37
NDUFAF3	8.38
NAT8L	7.86
DLX5	3.00
NPAT	10.81
JAKMIP3	2.00
CST8	0.00
ZRANB3	8.00
RUFY1	9.95
HEY1	8.33
NUDC	12.11
CYSRT1	0.00
SLC25A18	6.13
GBP5	8.08
C2orf49	8.89
KNOP1	10.77
TNS2	11.19
ADAMTS15	7.17
REV1	10.34
COG8	10.54
AMTN	0.00
LARP1	13.50
RHOV	8.33
POLR3D	10.68
CCDC174	10.38
TM7SF2	8.21
JCHAIN	5.04
ISG15	6.49
INPPL1	12.00
RIIAD1	3.91
RAF1	11.93
TRIM44	12.16
CLCN3	12.07
ZCCHC9	9.80
LRRC36	3.91
ATP2A1	4.17
NT5C1A	6.21
SRSF4	11.85
CPQ	9.73
ESCO2	3.91
PCDHA5	0.00
KLHL31	5.81
SCCPDH	8.98
IRS2	14.84
RALGAPA1	11.92
CHST15	9.97
PIK3C2A	12.86
PARP2	9.76
AP3S2	9.08
RBM15	11.90
GOLGA3	11.67
RPL10L	0.00
ATAD1	11.76
LTBR	11.56
DCTN4	11.83
PROKR1	6.38
SLC38A8	3.00
GMPR2	9.36
BRF1	10.59
CPEB3	8.09
DLG3	11.22
REST	11.89
RNF11	12.51
ARL2BP	10.61
IL9	0.00
CMTR2	8.83
RPS24	15.49
B4GALT1	13.03
BANP	10.15
CETN3	9.82
ZNF169	7.50
SLC30A10	5.67
VEGFC	5.91
TPP2	12.79
C19orf12	12.62
GOLGA7	10.90
SPRY2	12.17
SNW1	11.78
GPI	13.56
TLK1	11.69
ESF1	11.17
BCL2L11	11.98
SUGT1	10.48
TWF2	9.63
IDH3A	10.62
MRPL3	9.94
SIX6	5.98
CNNM4	12.35
SPATA4	1.58
TMLHE	7.66
PRG3	0.00
EN2	2.58
IFNB1	4.70
VPS52	11.15
C1orf123	9.65
SULT2B1	8.57
TM4SF19	1.58
TEKT4	0.00
GZMM	6.78
C9orf84	0.00
TBRG4	11.23
PIGF	7.82
ENPP5	11.21
C6orf89	10.21
SLC14A1	6.99
MYO6	12.21
DEF6	9.90
OR4C45	0.00
MEFV	3.70
SP2	9.19
ZXDC	10.89
PRDM2	12.16
TMUB2	10.35
NAP1L4	11.62
ZRANB1	12.30
SSX2IP	9.55
IVD	10.53
GFM1	10.81
SLC29A1	11.72
RAB4B	9.87
HIBADH	10.49
ERP27	2.81
REG3A	5.09
GPR37	7.17
PTPRF	15.21
STARD7	10.77
YTHDC2	9.93
SLC31A2	8.98
WSCD1	4.52
CCDC136	8.34
CAMLG	9.98
REG4	3.00
UVRAG	11.03
SEMA3C	11.91
VDAC2	12.53
PYGO2	10.55
PSMD8	13.52
AMOTL2	12.82
SESTD1	10.56
PNPLA7	9.27
FAM229A	3.00
FNDC7	5.86
ZFPM2	4.46
THOP1	10.40
CRYGD	0.00
TMEM258	10.15
CREB3	10.50
OR2V2	0.00
SLAIN1	8.99
GATAD1	11.18
NFKBID	9.20
HSFY1	0.00
AADAC	0.00
SLC30A3	4.70
PRLH	2.58
PARP6	9.77
FBXO3	11.16
RCVRN	2.32
ALOX12B	2.32
EXOC6	9.76
CDK9	11.00
NCEH1	8.87
DENND2C	13.25
PNMA5	0.00
ZNF597	9.58
PEA15	11.44
CALB1	4.00
PRSS42	2.32
CHM	11.02
IL4I1	5.46
ADD3	12.73
DENND5A	12.97
LUZP2	6.04
RSPH3	10.21
C1RL	8.70
EIF5	14.26
POLR2C	10.31
FCRL6	5.49
SPIN2B	4.39
SMYD3	9.13
KCNN1	7.03
OR4D6	0.00
NCAPD2	11.78
PBK	4.09
CCL2	2.58
DAZ2	3.32
PLG	0.00
SPOP	12.07
NPFFR2	1.58
RABEP1	12.00
CDK5RAP2	9.99
HECTD2	10.18
DES	9.12
CPEB2	12.31
PPP1R13L	11.01
VEZF1	12.65
SLC9A7	9.51
MMP9	3.00
LTF	4.25
POMK	8.54
MRPS12	9.14
IGSF23	2.00
ATP11C	10.89
OR1L8	0.00
ITPKB	11.80
CBLC	9.20
MRTO4	10.45
CLCN1	3.32
TK2	9.08
TM9SF1	11.19
YPEL2	8.89
B2M	16.50
DNAJC3	13.83
MAGOH	11.25
OVCA2	9.41
ZDHHC11	1.58
POP7	7.94
DAB1	6.09
ANGEL1	8.03
DMRT3	1.00
ZIC2	0.00
AOX1	8.06
ZNF768	9.28
GIMAP8	9.95
CTSA	11.90
PIGA	9.94
EAF2	7.67
UQCC3	9.01
CLDN7	11.18
TREX1	9.63
ROR2	11.46
PROSER2	10.15
THOC6	10.03
CCDC40	5.21
BBS7	6.34
RPGRIP1L	7.81
FSHB	0.00
KDELC2	8.19
TRABD	11.88
ERGIC3	11.77
UBA1	14.12
HSPBAP1	8.54
SHARPIN	10.51
ANKRD13C	12.00
HARS	11.56
SI	4.58
LGALS4	8.06
TMEM62	8.41
PRSS57	4.70
OR8H1	0.00
CENPK	3.17
C19orf67	4.91
CDKN2A	3.00
CD177	1.58
SLC7A7	6.99
TMEM107	6.97
SMIM14	12.42
ARL14EP	9.46
CLCF1	9.73
ADAMTS16	1.58
ELOVL2	5.83
PLEKHA4	8.93
ATP6V0D2	6.27
KLC4	10.20
DSCAML1	5.00
TIMMDC1	8.78
MAP6D1	4.32
PNRC1	15.20
CXCR2	7.43
ZNF764	8.24
LRRC25	4.52
ZNF777	10.76
ARFGAP1	10.75
CCNY	11.79
CD47	9.79
B3GALT4	7.36
CXCL17	5.70
MIF4GD	9.52
HOXB9	8.72
SCAF4	10.76
OR5M3	0.00
C6orf120	9.77
RABEP2	9.83
FUNDC1	9.29
CCR6	4.17
IER3IP1	10.46
NR2C2	11.51
ASIP	2.00
CCDC17	7.27
RNF19A	12.79
RAPGEF1	11.73
SLC43A1	8.89
SLA2	9.23
PLEKHG1	7.77
KDELR3	9.19
LYNX1	8.78
ABI2	11.50
SLC16A8	5.49
EML2	10.12
CST7	6.79
C7orf50	8.02
C4orf50	5.43
RNF123	10.44
RBSN	10.36
LTBP2	8.67
GRIA1	1.00
FBXW2	11.13
PIP5K1B	8.28
C1orf87	0.00
EPHA1	11.12
PCDHA11	3.00
IL6R	11.84
HBP1	12.42
TCF23	2.58
VMO1	0.00
SLC22A25	2.81
ACAD11	11.15
VGLL2	0.00
HIST3H2A	8.92
FEZF1	3.00
BNIPL	8.09
NPLOC4	11.96
TRMT2B	9.15
LDLR	12.90
TNXB	9.66
ZNF595	7.63
TMEM45B	8.94
ANKRD44	10.56
PLS3	13.19
SAMD4A	11.30
CDKN1A	12.69
SRSF11	12.89
AGPAT5	10.82
JMJD4	9.87
KAT2A	10.44
PIKFYVE	11.29
KLRC1	10.10
PDE1A	6.66
DHX30	11.57
HNF1B	9.61
ACE	13.21
DEF8	9.50
ETNPPL	4.17
HDHD2	9.06
PCBD2	7.15
MS4A10	1.58
MLLT1	10.86
RBM47	12.06
NBEA	10.45
ITGB4	13.95
TLX2	0.00
NOS2	3.17
KCNE5	5.04
TBCB	9.95
C2CD4A	3.00
MYOM2	5.78
CEP41	7.42
MARCH1	6.27
FTH1	14.52
CA2	11.59
SCN7A	10.35
ZNF692	8.74
CAPN2	13.82
PRKCQ	8.58
PTGES	14.24
FAM83G	14.32
PGLYRP4	0.00
HARS2	8.92
LRRC8D	11.33
SERPINF2	2.58
FAM205A	7.06
AKAIN1	0.00
NAB2	11.65
MRPS14	8.75
WBP4	10.69
FLT1	8.02
PSMA2	11.41
ZNF641	6.11
ISL1	7.94
RHPN1	5.21
SLITRK1	0.00
CDC37	12.07
GDPD1	9.82
NFKBIA	15.14
DENND1C	7.98
ALAD	11.22
DICER1	11.67
EVX1	3.91
GBA	10.83
ZNF292	11.33
ECHDC3	6.91
CMTM4	11.01
SALL1	5.17
CREG1	11.19
HNF1A	2.00
NAA30	11.18
CLDND2	4.09
KATNBL1	9.80
CAPG	10.68
FXYD6	7.45
PPHLN1	10.08
MRPS25	10.01
MOS	0.00
RALA	11.12
MRPS9	9.47
102723903	4.39
ADCK5	8.88
LEPROT	9.53
INSL5	1.00
TAAR1	0.00
EXOSC2	9.66
SUCLG1	10.19
DLX6	6.23
PGGT1B	10.14
RPS5	14.96
ARRDC2	8.98
TOMM22	10.71
TTI2	10.01
OMA1	8.75
OGG1	7.03
ADRA1A	5.73
LRRTM3	3.70
ING2	8.88
FABP3	3.58
SKP2	6.70
IGSF5	9.29
FAM173B	8.23
ATP11A	14.51
DTWD1	6.46
LEKR1	6.89
ACADM	10.54
DRD2	0.00
TSC1	10.26
RSPO3	4.58
NCAPG	4.58
ANO5	1.00
TREML1	1.00
RPL11	14.18
GOSR1	10.83
RUNX2	8.90
TRPC1	7.18
SLC9A5	7.29
MRPL2	9.32
BBS10	4.95
HAS2	3.81
SF3B1	15.24
IRF5	9.88
GRK5	8.04
RNPC3	10.55
KLHL40	4.58
TARM1	4.00
URM1	10.10
C17orf53	5.13
OR5K4	0.00
PORCN	8.71
PIK3R4	10.01
CCDC171	8.36
TYROBP	8.85
RPS19	14.17
MAP3K13	7.93
CCP110	9.02
SNAP91	6.09
TWIST2	9.74
CFAP410	8.89
AP2S1	10.42
MUTYH	5.61
SOWAHD	1.00
CLIC5	10.58
GSX2	0.00
KLF14	3.81
ZCCHC8	10.64
TFAP4	7.80
ZMYM6	9.57
NKIRAS1	8.62
RND3	13.70
STIM2	11.69
SLC6A8	11.70
KCNQ5	5.78
EEPD1	9.69
SAMD11	9.68
AAMP	12.64
SNTB2	12.39
PPP1R16B	10.92
OR12D2	0.00
FBXO8	9.01
RAI1	11.98
GPANK1	8.91
CORIN	5.55
SP8	11.21
MAGIX	6.79
SPAM1	0.00
CDC42EP1	12.38
SEC13	11.57
CDK8	11.26
MAGI2	6.86
CIAO1	10.39
FANCA	7.36
TBL1X	12.72
NR1I3	3.17
PRDX3	9.66
ZC3H14	12.27
DYNC1H1	14.94
C5orf15	12.27
ZMIZ2	10.28
KLK13	1.00
PAX9	9.13
SERINC3	16.22
SULT6B1	3.32
RNF17	2.81
MIA3	12.77
SLC25A28	10.17
SLC35D1	9.27
WNK3	9.73
REC8	6.44
RHBDD3	8.62
SNTA1	9.13
SLFN5	7.64
STAT2	9.91
PFN3	0.00
MSH3	9.74
OPTN	10.43
C11orf53	1.58
B3GNT5	7.22
CENPJ	7.82
PGM5	12.53
NKX2-8	3.58
SLC12A7	10.16
AHR	12.72
AP2A1	11.45
PRPF31	10.17
RNF103	10.90
TMEM167A	10.19
AP5S1	6.81
SMIM5	6.32
SDR16C5	2.00
KRTAP13-1	0.00
PTPRT	8.58
UBTD2	9.59
RBL1	8.62
RASGRF1	8.14
NUMA1	13.37
CNDP1	6.95
LGALS8	10.96
PTPRH	2.32
CEP85	13.50
CD200R1L	8.75
NCKIPSD	8.13
SYCE2	6.07
MTUS2	6.97
RTCB	12.40
NDUFB7	9.59
KCNA7	4.46
JAK2	12.51
SYNJ1	10.18
STX16	10.43
DHX15	14.13
METTL24	2.32
KYNU	4.75
CD300LB	2.00
PCNX4	7.48
ATF1	10.64
MRPL54	10.10
TMEM190	5.91
MRPL55	8.04
BNIP3L	11.66
AGXT	0.00
CPA4	2.00
XAF1	7.43
SLC39A6	10.88
METAP1D	7.83
RIC3	5.98
ETS2	15.35
SURF1	9.87
POLR3H	9.29
IGDCC4	6.39
UFSP2	10.13
DIP2B	12.51
